title,x_coord,y_coord
Ancient Logic,0.6901655197143555,0.12976591289043427
Logic of Belief Revision,0.732360303401947,0.7667508721351624
Classical Logic,0.7953829765319824,0.8433778882026672
Combinatory Logic,0.8871053457260132,0.8406465649604797
Combining Logics,0.844308078289032,0.8281099796295166
Connexive Logic,0.8448783159255981,0.8023431301116943
Deontic Logic,0.8362929821014404,0.7846142053604126
Dependence Logic,0.8571169972419739,0.7995947003364563
Dialogical Logic,0.79132479429245,0.8930010795593262
Epistemic Logic,0.8274663686752319,0.7966283559799194
Logics for Analyzing Power in Normal Form Games,0.8377503752708435,0.8486155867576599
Free Logic,0.8554251194000244,0.7925671339035034
Fuzzy Logic,0.8399622440338135,0.8423414826393127
Independence Friendly Logic,0.8653594851493835,0.8381598591804504
Infinitary Logic,0.8874251842498779,0.7472292184829712
Intensional Logic,0.886385977268219,0.8331769704818726
Justification Logic,0.8782414197921753,0.8615958094596863
Many-Valued Logic,0.855981707572937,0.8166077733039856
The Logic of Mass Expressions,0.8492342829704285,0.33007341623306274
Modal Logic,0.8422922492027283,0.7848817110061646
Non-monotonic Logic,0.8060141205787659,0.8080434203147888
Paraconsistent Logic,0.8457757234573364,0.8126253485679626
Logic and Probability,0.7628495097160339,0.8318143486976624
Propositional Dynamic Logic,0.8732702732086182,0.7830342054367065
Provability Logic,0.8688289523124695,0.8048364520072937
Relevance Logic,0.8425410389900208,0.7956738471984863
Second-order and Higher-order Logic,0.8806458115577698,0.7488902807235718
Substructural Logics,0.8741195797920227,0.8233941793441772
Temporal Logic,0.8401879668235779,0.841212272644043
Modern Origins of Modal Logic,0.848391592502594,0.7827303409576416
The Development of Proof Theory,0.8906049132347107,0.7830101847648621
The Early Development of Set Theory,0.9152429103851318,0.737158477306366
The Normative Status of Logic,0.823771059513092,0.7066622376441956
Russell's Logical Atomism,0.859006404876709,0.6932721138000488
Wittgenstein's Logical Atomism,0.8640246391296387,0.654997706413269
Logical Constants,0.8383005857467651,0.6958937048912048
Logical Constructions,0.8612221479415894,0.6979385018348694
Logical Form,0.8136498332023621,0.6802718639373779
Logical Pluralism,0.8290739059448242,0.6984713077545166
Logical Truth,0.8364386558532715,0.6946866512298584
Logic and Ontology,0.83230060338974,0.684977650642395
Logicism and Neologicism,0.8813133835792542,0.7037730813026428
Hermann Lotze,0.6352607011795044,0.5019466280937195
Love,0.5271921753883362,0.3220997154712677
Loyalty,0.3602004051208496,0.8222082853317261
Moral Luck,0.5088081955909729,0.7451158165931702
Lucretius,0.6167870163917542,0.003389743622392416
Georg [György] Lukács,0.6507178544998169,0.772929847240448
Jan Łukasiewicz,0.8388785123825073,0.7349370718002319
Lvov-Warsaw School,0.8386322855949402,0.7304122447967529
Catharine Macaulay,0.48265838623046875,0.6136125922203064
Ernst Mach,0.8731037378311157,0.39668384194374084
Niccolò Machiavelli,0.418361634016037,0.6216055750846863
Madhyamaka,0.45984941720962524,0.3342244625091553
Salomon Maimon,0.6201239228248596,0.42861759662628174
Maimonides,0.5532404184341431,0.1599702537059784
The Influence of Islamic Thought on Maimonides,0.555069625377655,0.1614217907190323
Nicolas Malebranche,0.6322770118713379,0.3155996799468994
Malebranche's Theory of Ideas and Vision in God,0.6334356069564819,0.3156847059726715
Ernst Mally,0.8473026156425476,0.9346456527709961
Mally's Deontic Logic,0.8473923206329346,0.9343338012695312
The Ethics of Manipulation,0.4777442216873169,0.8890922665596008
Gabriel (-Honoré) Marcel,0.6687866449356079,0.7932623028755188
Marcus Aurelius,0.4917089641094208,0.2479875683784485
Herbert Marcuse,0.6307485103607178,0.7936541438102722
Lucrezia Marinella,0.5999894738197327,0.678011953830719
Jacques Maritain,0.46920377016067505,0.9562234878540039
Markets,0.4653424322605133,0.7583152651786804
Marsilius of Inghen,0.7060171961784363,0.18058516085147858
Anton Marty,0.7236047983169556,0.4851906895637512
Karl Marx,0.44360432028770447,0.8885242342948914
Lady Damaris Masham,0.5821450352668762,0.3274027109146118
The Metaphysics of Mass Expressions,0.8491644263267517,0.33022356033325195
Material Constitution,0.8159536719322205,0.3406069874763489
Physicalism,0.774641215801239,0.49270865321159363
Eliminative Materialism,0.8016373515129089,0.4049193561077118
Mathematical Style,0.9081652164459229,0.6323571801185608
Constructive Mathematics,0.9138538837432861,0.7980207204818726
Inconsistent Mathematics,0.8927075862884521,0.6606739163398743
Non-Deductive Methods in Mathematics,0.8969477415084839,0.6482446789741516
Philosophy of Mathematics,0.8906813263893127,0.6481724381446838
Indispensability Arguments in the Philosophy of Mathematics,0.8832008838653564,0.6215118765830994
Naturalism in the Philosophy of Mathematics,0.8838455080986023,0.6227822303771973
Nominalism in the Philosophy of Mathematics,0.8906542062759399,0.640526294708252
Platonism in the Philosophy of Mathematics,0.8868342638015747,0.6409775018692017
Wittgenstein's Philosophy of Mathematics,0.8707219958305359,0.6544374823570251
John M. E. McTaggart,0.8385857343673706,0.4831831753253937
George Herbert Mead,0.6533074975013733,0.6307875514030457
The Normativity of Meaning and Content,0.63582444190979,0.6072421073913574
Word Meaning,0.7780834436416626,0.682332456111908
Theories of Meaning,0.7927737236022949,0.6675493717193604
Meaning Holism,0.7359965443611145,0.6620124578475952
Measurement in Science,0.9199987649917603,0.3173992931842804
Mechanisms in Science,0.941519021987915,0.5059435367584229
Philosophy of Medicine,0.673771321773529,0.6921437978744507
Medieval Philosophy,0.6832222938537598,0.1765453815460205
Literary Forms of Medieval Philosophy,0.6822375059127808,0.1746969074010849
Mental Representation in Medieval Philosophy,0.66501784324646,0.2257533222436905
Medieval Theories of Modality,0.6940556764602661,0.14722543954849243
Medieval Theories of Practical Reason,0.5342592597007751,0.5940632820129395
Medieval Theories: Properties of Terms,0.7310562133789062,0.19955648481845856
Medieval Theories of Relations,0.7046903371810913,0.2509155571460724
Medieval Theories of Singular Terms,0.7223321199417114,0.18973782658576965
Medieval Theories of the Syllogism,0.6947816014289856,0.14163799583911896
Medieval Theories of Transcendentals,0.6957878470420837,0.23155829310417175
Alexius Meinong,0.7293274998664856,0.5167060494422913
Memory,0.7037239074707031,0.39512258768081665
Epistemological Problems of Memory,0.701836884021759,0.39479002356529236
Moses Mendelssohn,0.5861945748329163,0.43534550070762634
Causal Theories of Mental Content,0.7902302742004395,0.4502773582935333
Externalism About Mental Content,0.7807830572128296,0.4282119870185852
Narrow Mental Content,0.7819200158119202,0.4194669723510742
Nonconceptual Mental Content,0.7724981904029846,0.40458354353904724
Teleological Theories of Mental Content,0.7903506755828857,0.4440191090106964
Mental Illness,0.6835641264915466,0.6801273822784424
Mental Representation,0.7965258359909058,0.4368402361869812
Mereology,0.819139838218689,0.31470999121665955
Medieval Mereology,0.6585499048233032,0.19535580277442932
Maurice Merleau-Ponty,0.6984511017799377,0.4449450671672821
Marin Mersenne,0.6836942434310913,0.32832857966423035
Metaethics,0.534244179725647,0.6591086983680725
Metaphor,0.7655977606773376,0.7188533544540405
Metaphysics,0.7794174551963806,0.5455861687660217
Francisco Suárez,0.7180195450782776,0.25737476348876953
Methodological Holism in the Social Sciences,0.6635318994522095,0.72078937292099
Philosophy in Mexico,0.6047413349151611,0.5632237792015076
Harriet Taylor Mill,0.5465701818466187,0.556115984916687
James Mill,0.48313677310943604,0.6149346828460693
John Stuart Mill,0.5434852838516235,0.5603262782096863
Mill's Moral and Political Philosophy,0.49390965700149536,0.6442313194274902
Modularity of Mind,0.8252080678939819,0.4058568775653839
Miracles,0.5771759152412415,0.576865553855896
The Epistemology of Modality,0.8001272678375244,0.6172612309455872
Necessary and Sufficient Conditions,0.7789506316184998,0.7775024175643921
Possible Worlds,0.8043746948242188,0.6004469990730286
Spinoza's Modal Metaphysics,0.6181125044822693,0.35333195328712463
Varieties of Modality,0.8007361888885498,0.6186131238937378
Models in Science,0.9113044142723083,0.5650621652603149
Model Theory,0.8815850615501404,0.739205002784729
First-order Model Theory,0.8865465521812439,0.7419882416725159
Molyneux's Problem,0.549389123916626,0.3512524366378784
Monism,0.835105836391449,0.37245169281959534
Neutral Monism,0.835099458694458,0.3735305964946747
Monotheism,0.7004761695861816,0.5667621493339539
Michel de Montaigne,0.6477718353271484,0.960297703742981
"Baron de Montesquieu, Charles-Louis de Secondat",0.459730327129364,0.6043092012405396
George Edward Moore,0.6406957507133484,0.8342016935348511
Moore's Moral Philosophy,0.6400620341300964,0.8340616822242737
Moral Dilemmas,0.5371330380439758,0.6854574084281921
Moral Particularism and Moral Generalism,0.5433944463729858,0.7030229568481445
The Definition of Morality,0.5281099081039429,0.6593624949455261
Moral Motivation,0.5504664182662964,0.673384428024292
Moral Naturalism,0.5470481514930725,0.6502214074134827
Moral Non-Naturalism,0.5504761338233948,0.6529858112335205
Moral Particularism,0.5434637665748596,0.704643964767456
Moral Psychology: Empirical Approaches,0.5574381947517395,0.7195608615875244
Moral Realism,0.543734610080719,0.6593452095985413
Moral Relativism,0.5544216632843018,0.6866468787193298
Moral Responsibility,0.5690463781356812,0.7585318088531494
Moral Sentimentalism,0.5543637275695801,0.665104329586029
Moral Skepticism,0.5405132174491882,0.6664166450500488
The Grounds of Moral Status,0.5276296138763428,0.7081111669540405
Henry More,0.6036393046379089,0.30156707763671875
Thomas More,0.5371971726417542,0.2191123366355896
Mulla Sadra,0.6033236980438232,0.11007789522409439
Multiculturalism,0.44008874893188477,0.6550134420394897
Multiple Realizability,0.8220855593681335,0.4685048758983612
The Philosophy of Music,0.5921421051025391,0.5123474597930908
Mysticism,0.6864446401596069,0.4577788710594177
Plato's Myths,0.5436780452728271,0.2700357735157013
Nāgārjuna,0.46153584122657776,0.33851656317710876
Names,0.7822932600975037,0.6536499857902527
Nationalism,0.432778537273407,0.6572781205177307
Paul Natorp,0.6419733762741089,0.4885433316230774
Naturalism,0.7760471105575562,0.4893886148929596
Naturalism in Legal Philosophy,0.44304507970809937,0.8239099383354187
Natural Kinds,0.806256115436554,0.5167106986045837
Natural Philosophy in the Renaissance,0.5814692378044128,0.23304036259651184
Natural Selection,0.9927790760993958,0.5638753771781921
Units and Levels of Selection,0.9896849989891052,0.5675739645957947
The Nature of Law,0.43856945633888245,0.8158805966377258
Legal Interpretivism,0.45117613673210144,0.7926644682884216
The Pure Theory of Law,0.448942095041275,0.8150606751441956
Negation,0.903106689453125,0.8473508954048157
Négritude,0.4619087278842926,0.5403164029121399
Neo-Kantianism,0.6436379551887512,0.49344003200531006
Neoplatonism,0.5961824655532837,0.19523946940898895
Otto Neurath,0.8588125705718994,0.5736473202705383
Neuroethics,0.8176980018615723,0.45095139741897583
The Philosophy of Neuroscience,0.8180133700370789,0.44422647356987
Isaac Newton,0.6617337465286255,0.39451470971107483
Newton's Philosophy,0.6611846089363098,0.39205124974250793
"Newton's Views on Space, Time, and Motion",0.6999755501747131,0.3175866901874542
Nicholas of Autrecourt,0.7018476128578186,0.2027101367712021
Friedrich Nietzsche,0.41147246956825256,0.5073773264884949
Nietzsche's Life and Works,0.410952091217041,0.5057944655418396
Nietzsche's Moral and Political Philosophy,0.41146233677864075,0.5076205134391785
Nominalism in Metaphysics,0.7794868350028992,0.5533392429351807
Nonexistent Objects,0.7965297102928162,0.5659394264221191
The Nonidentity Problem,0.5166014432907104,0.7982786893844604
Social Norms,0.7183251976966858,0.8368023633956909
John Norris,0.5822299122810364,0.3265274167060852
Nothingness,0.7249495387077332,0.5439252853393555
Georg Friedrich Philipp von Hardenberg [Novalis],0.5414943099021912,0.4173352122306824
Robert Nozick's Political Philosophy,0.4603232741355896,0.7295140624046326
Numenius,0.584111213684082,0.1899854987859726
Michael Oakeshott,0.3864436447620392,0.6069247126579285
Object,0.785376787185669,0.5474228262901306
Scientific Objectivity,0.8755038976669312,0.529449462890625
Special Obligations,0.4135363698005676,0.7574781775474548
Occasionalism,0.6355212926864624,0.3059597611427307
William of Ockham,0.7307329773902893,0.1357262134552002
Peter John Olivi,0.66219562292099,0.22583496570587158
Omnipotence,0.6957693099975586,0.5901730060577393
Omnipresence,0.6968586444854736,0.5279794335365295
Omniscience,0.7218727469444275,0.6058880686759949
Ontological Commitment,0.832268476486206,0.6665629148483276
Social Ontology,0.6542873978614807,0.715956449508667
History of the Ontology of Art,0.585495114326477,0.5104026794433594
Operationalism,0.9163033366203308,0.30995073914527893
Ordinary Objects,0.8078173995018005,0.34389498829841614
Nicole Oresme,0.7226130366325378,0.1429143100976944
Origen,0.5821289420127869,0.19298382103443146
Original Position,0.46502697467803955,0.699518620967865
José Ortega y Gasset,0.6414476633071899,0.5435890555381775
Other Minds,0.7444918751716614,0.27990150451660156
Property and Ownership,0.4621383547782898,0.7470982074737549
Pacifism,0.39065682888031006,0.7113698720932007
Pain,0.7573257684707642,0.3851923644542694
Thomas Paine,0.44109266996383667,0.7230268120765686
Panentheism,0.6815438270568848,0.5328367352485657
Panpsychism,0.7267801761627197,0.4205540120601654
Pantheism,0.6056329011917114,0.3386939764022827
Russell's Paradox,0.8661115169525146,0.7095797657966614
Simpson's Paradox,0.9542335867881775,0.4501350522041321
Skolem's Paradox,0.8963419795036316,0.7381888628005981
The Paradox of Suspense,0.7379574179649353,0.9250808954238892
Zeno's Paradoxes,0.7997944355010986,0.24547718465328217
Paradoxes and Contemporary Logic,0.8677343726158142,0.7224058508872986
Parenthood and Procreation,0.5088913440704346,0.8157702684402466
Parmenides,0.6543185710906982,0.02612961456179619
Blaise Pascal,0.7008324265480042,0.8235597610473633
Pascal's Wager,0.7013644576072693,0.8244170546531677
Paternalism,0.47782519459724426,0.8883858919143677
Patriotism,0.4286070168018341,0.6504911780357361
Francesco Patrizi,0.5800372958183289,0.21906012296676636
Paul of Venice,0.6725049018859863,0.24569538235664368
Benjamin Peirce,0.9178440570831299,0.6692830324172974
Charles Sanders Peirce,0.9181626439094543,0.6726483702659607
Peirce's Deductive Logic,0.9182472229003906,0.6749905943870544
Peirce's Theory of Signs,0.8578165769577026,0.4815278947353363
William Penbygull,0.6815851926803589,0.2595936357975006
The Contents of Perception,0.7525627017021179,0.40866702795028687
The Disjunctive Theory of Perception,0.7405140995979309,0.39562883973121643
Perceptual Experience and Perceptual Justification,0.749973475933075,0.402060866355896
The Problem of Perception,0.7418879866600037,0.39635422825813293
Perfectionism in Moral and Political Philosophy,0.4900529086589813,0.6824730038642883
Personalism,0.5802856683731079,0.9158141613006592
Personal Relationship Goods,0.49821600317955017,0.7737918496131897
Peter of Spain,0.7300387024879456,0.20752938091754913
Joane Petrizi,0.6177019476890564,0.08556035161018372
Phenomenology,0.7043106555938721,0.44528353214263916
The Phenomenology of the Munich and Göttingen Circles,0.6975212097167969,0.48639172315597534
Philip the Chancellor,0.6947129368782043,0.2315388172864914
Philodemus,0.6105505228042603,0.0
Philolaus,0.6854739785194397,0.030770236626267433
Philo of Alexandria,0.4990127980709076,0.21415740251541138
Philo of Larissa,0.49563494324684143,0.21750880777835846
Holism and Nonseparability in Physics,0.9191086292266846,0.35002589225769043
Intertheory Relations in Physics,0.9231646060943604,0.4893956482410431
Quantum Field Theory,0.918796956539154,0.3757922351360321
Reichenbach's Common Cause Principle,0.9464626312255859,0.40948447585105896
Structuralism in Physics,0.9192255139350891,0.4794933795928955
Symmetry and Symmetry Breaking,0.9145886301994324,0.38171470165252686
Giovanni Pico della Mirandola,0.5468183159828186,0.20072145760059357
Plato,0.5406248569488525,0.28063949942588806
Plato's Ethics: An Overview,0.5432969331741333,0.2820010781288147
Plato on Friendship and Eros,0.5280373692512512,0.3189336061477661
Plato on utopia,0.45356157422065735,0.596737802028656
Plato on Rhetoric and Poetry,0.5393515825271606,0.2953491508960724
Plato's Shorter Ethical Works,0.5306966304779053,0.2804393470287323
Platonism in Metaphysics,0.7854967713356018,0.56882244348526
Pleasure,0.5291884541511536,0.5507611036300659
Plural Quantification,0.8620126843452454,0.783923327922821
Plutarch,0.6105791330337524,0.20424683392047882
Henri Poincaré,0.8901603817939758,0.4595884680747986
Isaac Polqar,0.5335784554481506,0.13036565482616425
Ancient Political Philosophy,0.447185754776001,0.6122199892997742
Medieval Political Philosophy,0.6945419311523438,0.18180830776691437
Political Realism in International Relations,0.42280352115631104,0.6713504791259766
Religion and Political Theory,0.4574078619480133,0.6673129796981812
Pietro Pomponazzi,0.5807220935821533,0.23322562873363495
Karl Popper,0.885654866695404,0.5343517065048218
Porphyry,0.5947310328483582,0.18587929010391235
Giambattista della Porta,0.5773702263832092,0.24929764866828918
Port Royal Logic,0.7664920687675476,0.639980673789978
Postmodernism,0.5063104033470154,0.479568749666214
François Poulain de la Barre,0.5940161943435669,0.6742143630981445
Practical Reason,0.5575990080833435,0.7841397523880005
Practical Reason and the Structure of Actions,0.5584268569946289,0.7832832336425781
Pragmatics,0.7637372612953186,0.7325025796890259
Pragmatism,0.6973975300788879,0.6493433713912964
Petitionary Prayer,0.7100545763969421,0.6082126498222351
Prediction versus Accommodation,0.887413501739502,0.5426821708679199
Preferences,0.7113626599311829,0.8849863409996033
Presentism,0.8346614241600037,0.49475333094596863
Presocratic Philosophy,0.6605992317199707,0.019173383712768555
Presupposition,0.7795103192329407,0.7480562925338745
Harold Arthur Prichard,0.596337080001831,0.9740757346153259
Principia Mathematica,0.8690388798713684,0.6935969591140747
Principle of Sufficient Reason,0.6246256828308105,0.3683677613735199
Arthur Prior,0.8405285477638245,0.772692859172821
Prisoner's Dilemma,0.7745504379272461,0.9014681577682495
Privacy,0.5328880548477173,0.882295548915863
Private Language,0.862165629863739,0.644019365310669
Imprecise Probabilities,0.7512649893760681,0.8283798098564148
Probability in Medieval and Renaissance Philosophy,0.7594075202941895,0.843050479888916
Interpretations of Probability,0.7608199119567871,0.8295605778694153
Process Philosophy,0.6797270774841309,0.5103426575660706
Process Theism,0.6879096031188965,0.5279868245124817
Proclus,0.6192685961723328,0.087272509932518
Progress,0.6397324204444885,0.7536869049072266
Promises,0.4075487554073334,0.7740810513496399
Proof Theory,0.899610698223114,0.7857948541641235
Intellectual Property,0.4520825147628784,0.7453699111938477
Prophecy,0.7131584882736206,0.6178032159805298
Propositional Attitude Reports,0.7963095307350159,0.6802911162376404
Propositional Function,0.8577796816825867,0.7122887969017029
Propositions,0.801521897315979,0.6564205288887024
Singular Propositions,0.7979832291603088,0.650188148021698
Structured Propositions,0.8010931611061096,0.6578887104988098
Ancient Theories of Soul,0.6194013357162476,0.20808814465999603
Philosophy of Psychiatry,0.6849068999290466,0.6804433465003967
Psychologism,0.7081446051597595,0.46365886926651
Publicity,0.47342607378959656,0.6723598837852478
Public Reason,0.46840283274650574,0.6757951974868774
Pufendorf's Moral and Political Philosophy,0.4783982038497925,0.5872951149940491
Punishment,0.3700910210609436,0.7432530522346497
Pythagoras,0.6874493360519409,0.04058991000056267
Pythagoreanism,0.6881622672080994,0.04017778858542442
Qualia,0.7572423219680786,0.4298125207424164
Qualia: The Knowledge Argument,0.7530758380889893,0.43219703435897827
Tropes,0.7534871101379395,0.5635073184967041
Quantifiers and Quantification,0.8593052625656128,0.7858646512031555
Quantum Mechanics,0.9512990713119507,0.36590519547462463
Bohmian Mechanics,0.935518741607666,0.34385567903518677
Collapse Theories,0.9287502765655518,0.3467549979686737
The Consistent Histories Approach to Quantum Mechanics,0.9397491812705994,0.3607760965824127
Copenhagen Interpretation of Quantum Mechanics,0.9398523569107056,0.31616437435150146
Everett's Relative-State Formulation of Quantum Mechanics,0.9420933723449707,0.33814799785614014
Many-Worlds Interpretation of Quantum Mechanics,0.9373841881752014,0.3509705364704132
Modal Interpretations of Quantum Mechanics,0.9468580484390259,0.35502487421035767
Relational Quantum Mechanics,0.9337338209152222,0.3581990897655487
The Role of Decoherence in Quantum Mechanics,0.948715090751648,0.3406243622303009
Quantum-Bayesian and Pragmatist Views of Quantum Theory,0.9299265146255493,0.3579723834991455
Quantum Approaches to Consciousness,0.9282955527305603,0.36758071184158325
The Einstein-Podolsky-Rosen Argument in Quantum Theory,0.9348220229148865,0.32407668232917786
Identity and Individuality in Quantum Theory,0.9232030510902405,0.36157798767089844
Philosophical Issues in Quantum Theory,0.9340474605560303,0.35531678795814514
Quantum Computing,0.9334666728973389,0.3719456195831299
Quantum Gravity,0.9168981313705444,0.36692190170288086
Quantum Logic and Probability Theory,0.867741048336029,0.860091507434845
The Uncertainty Principle,0.9345126748085022,0.31327909231185913
Quantum Theory: von Neumann vs. Dirac,0.9436999559402466,0.3728191554546356
Questions,0.8035284876823425,0.6705963015556335
Willard van Orman Quine,0.8380550146102905,0.6480620503425598
Quine's New Foundations,0.9114106893539429,0.7613443732261658
Quotation,0.8324742317199707,0.633851945400238
Race,0.478115051984787,0.7868571281433105
Radulphus Brito,0.6381130218505859,0.18813040852546692
Petrus Ramus,0.6715341210365295,0.12491615861654282
Ayn Rand,0.503858745098114,0.5516952872276306
Historicist Theories of Scientific Rationality,0.8928555846214294,0.518804669380188
John Rawls,0.45995789766311646,0.6900743842124939
Realism,0.8391714692115784,0.6078272461891174
Challenges to Metaphysical Realism,0.8401530981063843,0.6130672693252563
Scientific Realism,0.8776535391807556,0.5652538537979126
Structural Realism,0.8752610087394714,0.5682093501091003
Realism and Theory Change in Science,0.8774952292442322,0.5595582723617554
"Reasons for Action: Justification, Motivation, Explanation",0.5505155324935913,0.7670120000839233
Recognition,0.5069247484207153,0.7187075614929199
Reconciliation,0.3721674978733063,0.683417022228241
Redistribution,0.4696977138519287,0.7358016967773438
Scientific Reduction,0.9246039986610413,0.49536535143852234
Reflective Equilibrium,0.4710767865180969,0.6952248215675354
Henricus Regius,0.6758098006248474,0.3173550069332123
August Wilhelm Rehberg,0.6122936010360718,0.4648303687572479
Hans Reichenbach,0.9458555579185486,0.41927415132522583
Thomas Reid,0.575511634349823,0.4029568135738373
Reid's Ethics,0.5749569535255432,0.40321576595306396
Reid on Memory and Personal Identity,0.7002535462379456,0.3944782316684723
Adolf Reinach,0.6984676718711853,0.4874567985534668
Karl Leonhard Reinhold,0.5522294044494629,0.40966713428497314
Reism,0.8320702314376831,0.7261933088302612
Relations,0.7506183385848999,0.58806312084198
Relativism,0.5589593648910522,0.6917262673377991
The Epistemology of Religion,0.7117928266525269,0.7840230464935303
Religion and Morality,0.5367257595062256,0.5804980993270874
Philosophy of Religion,0.6706881523132324,0.5793675184249878
Religion and Science,0.6738520860671997,0.5675992965698242
Natural Theology and Natural Religion,0.7107405662536621,0.5481600165367126
Phenomenology of Religion,0.6889504194259644,0.4608767330646515
Religious Experience,0.6628428101539612,0.5821951031684875
Religious Language,0.6620592474937439,0.5882835388183594
Black Reparations,0.43228331208229065,0.7546085715293884
Replication and Reproduction,0.9768767356872559,0.5361449718475342
Political Representation,0.428440123796463,0.7064564824104309
Scientific Representation,0.9109625220298767,0.5691623687744141
Republicanism,0.4258507788181305,0.6120936870574951
The Repugnant Conclusion,0.6740884184837341,0.8803685307502747
Respect,0.5106476545333862,0.7148953080177307
Collective Responsibility,0.5446732640266418,0.7991123199462891
Revolution,0.40333062410354614,0.7064104676246643
Richard the Sophister,0.7598287463188171,0.21407167613506317
Heinrich Rickert,0.6480597257614136,0.4927787780761719
Paul Ricoeur,0.6432585716247559,0.5698671936988831
Rights,0.44434425234794617,0.7376039028167725
Children's Rights,0.5085499286651611,0.7890835404396057
Rigid Designators,0.7962207198143005,0.6267585754394531
Risk,0.7339366674423218,0.8743175268173218
Richard Rorty,0.6939157247543335,0.6513183116912842
Eugen Rosenstock-Huessy,0.6192724108695984,0.5358641147613525
Franz Rosenzweig,0.6188791394233704,0.5355319380760193
Antonio Rosmini,0.5415559411048889,0.5806732177734375
William David Ross,0.5581898093223572,0.6380799412727356
Jean Jacques Rousseau,0.46436718106269836,0.6303204894065857
Josiah Royce,0.3600732386112213,0.8223217129707336
Bertrand Russell,0.8602390885353088,0.6903921961784363
Russell's Moral Philosophy,0.6481245756149292,0.81261146068573
Gilbert Ryle,0.7635126113891602,0.47046560049057007
Saadya [Saadiah],0.6293426752090454,1.0
Śāntarakṣita,0.4752444922924042,0.32788071036338806
Śāntideva,0.4463501572608948,0.3729117512702942
Sakya Paṇḍita [sa skya paṇ ḍi ta],0.43998247385025024,0.3645917475223541
Wesley Salmon,0.9025586843490601,0.5950595140457153
George Santayana,0.6285101175308228,0.5152580142021179
Jean-Paul Sartre,0.5480266213417053,0.5204635858535767
Max Scheler,0.6907840967178345,0.484011173248291
Friedrich Wilhelm Joseph von Schelling,0.6137123107910156,0.49204984307289124
Schema,0.8669598698616028,0.7672176361083984
Friedrich Schiller,0.5812908411026001,0.45076611638069153
August Wilhelm von Schlegel,0.530339241027832,0.4221370816230774
Friedrich Schlegel,0.5308837890625,0.42194926738739014
Friedrich Daniel Ernst Schleiermacher,0.5451263785362244,0.44474339485168457
Moritz Schlick,0.8787900805473328,0.42048901319503784
Carl Schmitt,0.4089086651802063,0.661715567111969
Gershom Scholem,0.5224766135215759,0.1588611602783203
Heinrich Scholz,0.8823223114013672,0.6792437434196472
School of Names,0.6285871863365173,0.9260272979736328
Arthur Schopenhauer,0.5998980402946472,0.47886374592781067
Alfred Schutz,0.7002155184745789,0.43404608964920044
Theory and Observation in Science,0.9101824760437012,0.5351534485816956
The Unity of Science,0.9157209992408752,0.5072921514511108
Scientific Discovery,0.8762291669845581,0.5129139423370361
The Social Dimensions of Scientific Knowledge,0.8758611679077148,0.5315540432929993
Scientific Method,0.8760141134262085,0.5203109383583069
Scientific Progress,0.8707261681556702,0.5463144183158875
Scientific Revolutions,0.8960660696029663,0.5108568668365479
The Structure of Scientific Theories,0.908055305480957,0.5608823895454407
Underdetermination of Scientific Theory,0.8868463039398193,0.5614755749702454
Madeleine de Scudéry,0.5837403535842896,0.673664927482605
Secession,0.41446954011917114,0.6930395364761353
Self-Consciousness,0.716715931892395,0.43912357091903687
Phenomenological Approaches to Self-Consciousness,0.7112964987754822,0.4404012858867645
Self-Reference,0.8525557518005371,0.7531983852386475
Wilfrid Sellars,0.73373943567276,0.5601304769515991
Montague Semantics,0.7881143093109131,0.6978068947792053
Proof-Theoretic Semantics,0.8862107992172241,0.786782443523407
Two-Dimensional Semantics,0.791050374507904,0.6406984329223633
Medieval Semiotics,0.7349844574928284,0.2306256741285324
Seneca,0.4825654625892639,0.2454162985086441
Sense-Data,0.7625080943107605,0.40052330493927
Set Theory,0.925203800201416,0.7492754459381104
Alternative Axiomatic Set Theories,0.9108729362487793,0.7588832378387451
Set Theory: Constructive and Intuitionistic ZF,0.9154506921768188,0.7909891605377197
Independence and Large Cardinals,0.9328959584236145,0.738395094871521
Non-wellfounded Set Theory,0.9234001636505127,0.7691783905029297
Zermelo's Axiomatization of Set Theory,0.9120327830314636,0.7471623420715332
Sex and Sexuality,0.6103131771087646,0.6371731758117676
Sextus Empiricus,0.6788282990455627,0.4180352985858917
"Lord Shaftesbury [Anthony Ashley Cooper, 3rd Earl of Shaftesbury]",0.5612838268280029,0.4543331563472748
Johannes Sharpe,0.6826570630073547,0.2583308517932892
Mary Shepherd,0.7056775689125061,0.3594907224178314
Henry Sidgwick,0.5025919675827026,0.640265166759491
Simon of Faversham,0.6376690864562988,0.1875653862953186
Simplicity,0.8609679341316223,0.5245656967163086
Computer Simulations in Science,0.8076978325843811,0.38126108050346375
Situations in Natural Language Semantics,0.8198155164718628,0.8865782618522644
Skeptical Theism,0.6850430369377136,0.6126832365989685
Skepticism About Moral Responsibility,0.5678521990776062,0.7637085914611816
Medieval Skepticism,0.6984108090400696,0.2058868557214737
Adam Smith's Moral and Political Philosophy,0.5573195815086365,0.6148003339767456
Naturalistic Approaches to Social Construction,0.6525285243988037,0.7058896422386169
Contemporary Approaches to the Social Contract,0.40468481183052063,0.794268786907196
Social Institutions,0.45749279856681824,0.7851223349571228
Social Minimum,0.4814184904098511,0.7268723845481873
Formal Approaches to Social Procedures,0.6422779560089111,0.7257325649261475
Sociobiology,0.979860246181488,0.5857136845588684
