title,x_coord,y_coord,abstract,url,connections,dictionary_definition_tag
The Philosophy of Music,0.5921421051025391,0.5123474597930908,"

Philosophy of music is the study of fundamental questions about the
nature and value of music and our experience of it. Like any
“philosophy of X”, it presupposes knowledge of its target.
However, unlike philosophy of science, say, the target of philosophy
of music is a practice most people have a significant background in,
merely as a result of being members of a musical culture. Music plays
a central role in many people’s lives. Thus, as with the central
questions of metaphysics and epistemology, not only can most people
quickly grasp the philosophical questions music raises, they tend to
have thought about some of those questions before encountering the
academic discipline itself. (This is as good a place as any to note
that I, like most in the English-speaking philosophical world, focus
exclusively on Western musical traditions. For criticism of this
tendency, see Alperson 2009. For some exceptions to it, see S. Davies
2001: 254–94) and Feagin 2007.)

Music is perhaps the art that presents the most philosophical puzzles.
Unlike painting, its works often have multiple instances, none of
which can be identified with the work itself. Thus, the question of
what exactly the work is is initially more puzzling than the
same question about works of painting, which appear (at least
initially) to be ordinary physical objects. Unlike much literature,
the instances of a work are performances, which offer interpretations
of the work, yet the work can also be interpreted (perhaps in a
different sense) independently of any performance, and performances
themselves can be interpreted. This talk of
“interpretation” points to the fact that we find music an
art steeped with meaning, and yet, unlike drama, pure instrumental
music has no obvious semantic content. This quickly raises the
question of why we should find music so valuable. Central to many
philosophers’ thinking on these subjects has been music’s
apparent ability to express emotions while remaining an abstract art
in some sense.

This entry focuses almost exclusively on work in the philosophy of
music that is recent—from within the last fifty years—and
in an analytic vein (broadly construed). For a much broader
introduction to philosophy of music, covering its history, major
figures, connections with other disciplines, and a wider range of
topics, see Gracyk & Kania 2011. Useful single-author overviews
include Scruton 1997, Kivy 2002, and Hamilton 2007.
",https://plato.stanford.edu/entries/music/,['https://plato.stanford.edu/entries/imagination/'],Knowledge
Mysticism,0.6864446401596069,0.4577788710594177,"


Under the influence of William James’ The Varieties of Religious
Experience, philosophical interest in mysticism has been heavy in
distinctive, allegedly knowledge-granting “mystical
experiences.” Philosophers have focused on such topics as the
classification of mystical experiences, their nature in different
religions and mystical traditions, to what extent mystical experiences
are conditioned by a mystic’s language and culture, and whether
mystical experiences furnish evidence for the truth of their
contents. Some philosophers have questioned the emphasis on experience
in favor of examining the entire mystical complex (See Jantzen, 1994
and 1995, and section 9 below, and Turner, 1996). Sarah Coakley has
argued for replacing the datum for investigation from individual
experiential episodes to ongoing contemplative practices. (Coakley
2009, and see Section 9).  Typically, mystics, theistic or not, see
their mystical experience as part of a larger undertaking aimed at
human transformation (See, for example, Teresa of Avila,
Life, Chapter 19) and not as the terminus of their
efforts. ‘Mysticism’ is best thought of as a constellation
of distinctive practices, discourses, texts, institutions, traditions,
and experiences aimed at human transformation, variously defined. This
entry reports on mysticism and philosophy so will concentrate chiefly
on the topics philosophers have discussed concerning mystical
experience.
",https://plato.stanford.edu/entries/mysticism/,,Knowledge
Plato's Myths,0.5436780452728271,0.2700357735157013,"


What the ancient Greeks—at least in the archaic phase of their
civilization—called muthos was quite different from what
we and the media nowadays call “myth”. For them a
muthos was a true story, a story that unveils the true origin
of the world and human beings. For us a myth is something to be
“debunked”: a widespread, popular belief that is in fact
false. In archaic Greece the memorable was transmitted orally through
poetry, which often relied on myth. However, starting with the
beginning of the seventh century BC two types of discourse emerged
that were set in opposition to poetry: history (as shaped by, most
notably, Thucydides) and philosophy (as shaped by the peri
phuseōs tradition of the sixth and fifth centuries
BC). These two types of discourse were naturalistic alternatives to
the poetic accounts of things. Plato broke to some extent from the
philosophical tradition of the sixth and fifth centuries in that he
uses both traditional myths and myths he invents and gives them some
role to play in his philosophical endeavor. He thus seems to attempt
to overcome the traditional opposition between muthos
and logos.


There are many myths in Plato’s dialogues: traditional myths, which he
sometimes modifies, as well as myths that he invents, although many of
these contain mythical elements from various traditions. Plato is both
a myth teller and a myth maker. In general, he uses myth to inculcate
in his less philosophical readers noble beliefs and/or teach them
various philosophical matters that may be too difficult for them to
follow if expounded in a blunt, philosophical discourse. More and more
scholars have argued in recent years that in Plato myth and philosophy
are tightly bound together, in spite of his occasional claim that they
are opposed modes of discourse.
",https://plato.stanford.edu/entries/plato-myths/,,None
Nāgārjuna,0.4615358412265778,0.3385165631771088,"


There is unanimous agreement that Nāgārjuna (ca
150–250 AD) is the most important Buddhist philosopher after the
historical Buddha himself and one of the most original and influential
thinkers in the history of Indian philosophy. His philosophy of the
“middle way” (madhyamaka) based around the
central notion of “emptiness”
(śūnyatā) influenced the Indian philosophical
debate for a thousand years after his death; with the spread of
Buddhism to Tibet, China, Japan and other Asian countries the writings
of Nāgārjuna became an indispensable point of reference for
their own philosophical inquiries. A specific reading of
Nāgārjuna’s thought, called
Prāsaṅgika-Madhyamaka, became the official
philosophical position of Tibetan Buddhism which regards it as the
pinnacle of philosophical sophistication up to the present day.
",https://plato.stanford.edu/entries/nagarjuna/,"['https://plato.stanford.edu/entries/early-modern-india/', 'https://plato.stanford.edu/entries/grounding/']",None
Names,0.7822932600975037,0.6536499857902527,"
Proper names are familiar expressions of natural language. Their
semantics remains a contested subject in the philosophy of language,
with those who believe a descriptive element belongs in their meaning
(whether at the level of intension or at the level of character)
ranged against supporters of the more austere Millian view.
",https://plato.stanford.edu/entries/names/,"['https://plato.stanford.edu/entries/tarski-truth/', 'https://plato.stanford.edu/entries/descriptions/', 'https://plato.stanford.edu/entries/rigid-designators/', 'https://plato.stanford.edu/entries/content-externalism/', 'https://plato.stanford.edu/entries/propositions-structured/', 'https://plato.stanford.edu/entries/indexicals/']",None
Nationalism,0.43277853727340704,0.6572781205177307,"
The term “nationalism” is generally used to describe
two phenomena: (1) the attitude that the members of a nation have when
they care about their national identity, and (2) the actions that the
members of a nation take when seeking to achieve (or sustain)
self-determination.  (1) raises questions about the concept of a
nation (or national identity), which is often defined in terms of
common origin, ethnicity, or cultural ties, and specifically about
whether an individual's membership in a nation should be regarded as
non-voluntary or voluntary.  (2) raises questions about whether
self-determination must be understood as involving having full
statehood with complete authority over domestic and international
affairs, or whether something less is required.
It is traditional, therefore, to distinguish nations from states
— whereas a nation often consists of an ethnic or cultural
community, a state is a political entity with a high degree of
sovereignty. While many states are nations in some sense, there are
many nations which are not fully sovereign states. As an example, the
Native American Iroquois constitute a nation but not a state, since
they do not possess the requisite political authority over their
internal or external affairs.  If the members of the Iroquois nation
were to strive to form a sovereign state in the effort to preserve
their identity as a people, they would be exhibiting a state-focused
nationalism.
Nationalism has long been ignored as a topic in political
philosophy, written off as a relic from bygone times. It came into the
focus of philosophical debate two decades ago, in the nineties, partly
in consequence of rather spectacular and troubling nationalist clashes
such as those in Rwanda, the former Yugoslavia and the former Soviet
republics. Surges of nationalism tend to present a morally ambiguous,
and for this reason often fascinating, picture.  “National
awakening” and struggles for political independence are often
both heroic and cruel; the formation of a recognizably national state
often responds to deep popular sentiment but sometimes yields inhuman
consequences, from violent expulsion and “cleansing” of
non-nationals to organized mass murder. The moral debate on
nationalism reflects a deep moral tension between solidarity with
oppressed national groups on the one hand and repulsion in the face of
crimes perpetrated in the name of nationalism on the other. Moreover,
the issue of nationalism points to a wider domain of problems related
to the treatment of ethnic and cultural differences within democratic
polity, arguably among the most pressing problems of contemporary
political theory.
In the last decade the focus of the debate about nationalism has
shifted towards issues in international justice, probably in response
to changes on the international scene: bloody nationalist wars such as
those in the former Yugoslavia have become less conspicuous, whereas
the issues of terrorism, of the “clash of civilizations”
and of hegemony in the international order have come to occupy public
attention. One important link with earlier debates is provided by the
contrast between views of international justice based on the
predominance of sovereign nation-states and more cosmopolitan views
that insist upon limiting national sovereignty or even
envisage its disappearance. Another new focus for philosophers is
provided by issues of territory and territorial rights, which connect
the topic of nation-states (or, “the nation state”) with
questions about boundaries, migration, resource rights and vital
ecological matters.
In this entry we shall first present conceptual issues of
definition and classification (Sections 1 and 2) and then the
arguments put forward in the debate (Section 3), dedicating more space
to the arguments in favor of nationalism than to those against it, in
order to give the philosophical nationalist a proper hearing.
",https://plato.stanford.edu/entries/nationalism/,"['https://plato.stanford.edu/entries/prisoner-dilemma/', 'https://plato.stanford.edu/entries/globalization/', 'https://plato.stanford.edu/entries/cosmopolitanism/']",None
Paul Natorp,0.6419733762741089,0.4885433316230774,"

Paul Gerhard Natorp was one of the most prominent philosophers in
Germany at the turn of the last century. Born in Düsseldorf on
January 24, 1854, he began his university education at Bonn in
classical philology under Hermann Usener, and continued at the
University of Strassburg, but as he neared completion of his studies,
he found himself unsatisfied with his work, and vexed by “a
secret philosophical urge” (Natorp 1921f: 152–153; all
translations by the author). It found its outlet when a friend
studying at Marburg wrote to him of Hermann Cohen and F.A. Lange, and
of their interpretation of Kant; thenceforth Natorp “placed his
whole thinking and his entire, powerful capacity for work in the
service of this single task:” the development of
“philosophy as science” (Cassirer 1925: 276). His first
philosophy teacher was Ernst Laas, whose anti-Kantian and
anti-Platonic positivism incited Natorp to deeper engagement with the
philosophy of critique (Natorp 1921f: 153). In this way, his early
philosophical studies converged with his original love of philology as
he pursued the “prehistory” of Kantian critique in
Descartes, Galileo, and Copernicus, back to Plato (Natorp 1921f: 154).
Natorp completed his Habilitation under Cohen at Marburg in
1881, and taught there until his death on August 17, 1924.

During his long and prolific tenure at Marburg, Natorp came into
contact with a number of illustrious scholars and writers. Boris
Pasternak, Karl Barth, and Ernst Cassirer were among his students;
Rabindranath Tagore was his friend. In the fateful summer of 1914 the
young T.S. Eliot caricatured Natorp, the director of the summer
program in which he was enrolled
 [image available online].
 In addition to Cohen, academic colleagues included the philosopher
Nicolai Hartmann, the theologians Rudolf Bultmann and Rudolf Otto, and
the literary scholar Ernst Robert Curtius. Late in life, Natorp
directed Hans-Georg Gadamer’s doctoral dissertation (Gadamer
1922), and, together with his long-time philosophical interlocutor,
Edmund Husserl of Freiburg, engineered Martin Heidegger’s
appointment as an Extraordinarius at Marburg in 1923. Upon
Natorp’s death the following summer (see Heidegger 1992),
Heidegger assumed his chair, thus bringing the department’s
Kantian orientation to a decisive close. 

Like his younger contemporary, Ernst Cassirer, Natorp initially
focused on the explication, defense, and elaboration of Cohen’s
difficult and often impenetrable work on Kant-interpretation, the
theory of science, and the history of
 philosophy.[1]
 While Natorp published important works of contemporary systematic
philosophy (1887, 1888h), he devoted much of his attention in the last
decades of the nineteenth century to filling out historical elements
in Cohen’s larger framework. He especially employed his
expertise in Greek thought to work out ancient anticipations of
“critical” scientific philosophy, and analyze its natural
development. Later, in the chaotic social, political, and cultural
landscape of pre- and interwar Germany, and especially in the wake of
Cohen’s death in 1918, Natorp departed from the classic Marburg
concentration on the logic of the exact sciences. This departure was
less a shift in his basic philosophical outlook than the sounding of
new themes, some native to the Marburg School, others arising out of
dialogue with other philosophers. Motivated by the liberal-socialist
 ideals[2]
 integral to the global theory of culture that was the
Marburgers’ ultimate
 aim,[3]
 Natorp wrote widely on ethics, politics, and
 Sozialpädagogik.[4]
 On the other hand, one must also interpret Natorp’s later
thought (esp. his “ontological turn”; von Wolzogen, 1988; Brach 1996) in light of his
dialogue with other philosophies challenging neo-Kantianism’s
dominance in the German academy, notably the so-called
Lebensphilosophie, and the phenomenologies of Husserl and
 Heidegger.[5]

",https://plato.stanford.edu/entries/natorp/,,None
Naturalism,0.7760471105575562,0.4893886148929596,"
The term “naturalism” has no very precise meaning in
contemporary philosophy. Its current usage derives from debates in
America in the first half of the last century. The self-proclaimed
“naturalists” from that period included John Dewey, Ernest
Nagel, Sidney Hook and Roy Wood Sellars. These philosophers aimed to
ally philosophy more closely with science. They urged that reality is
exhausted by nature, containing nothing “supernatural”,
and that the scientific method should be used to investigate all areas
of reality, including the “human spirit” (Krikorian 1944;
Kim 2003).
So understood, “naturalism” is not a particularly
informative term as applied to contemporary philosophers. The great
majority of contemporary philosophers would happily accept naturalism
as just characterized—that is, they would both reject
“supernatural” entities, and allow that science is a
possible route (if not necessarily the only one) to important truths
about the “human spirit”.
Even so, this entry will not aim to pin down any more informative
definition of “naturalism”. It would be fruitless to try
to adjudicate some official way of understanding the term. Different
contemporary philosophers interpret “naturalism”
differently. This disagreement about usage is no accident. For better
or worse, “naturalism” is widely viewed as a positive
term in philosophical circles—few active philosophers nowadays
are happy to announce themselves as
“non-naturalists”.[1]
 This inevitably leads to a divergence in
understanding the requirements of “naturalism”. Those
philosophers with relatively weak naturalist commitments are inclined
to understand “naturalism” in a unrestrictive way, in
order not to disqualify themselves as “naturalists”,
while those who uphold stronger naturalist doctrines are happy to set
the bar for “naturalism”
higher.[2]
Rather than getting bogged down in an essentially definitional
issue, this entry will adopt a different strategy. It will outline a
range of philosophical commitments of a generally naturalist stamp,
and comment on their philosophical cogency. The primary focus will be
on whether these commitments should be upheld, rather than on whether
they are definitive of “naturalism”. The important thing
is to articulate and assess the reasoning that has led philosophers in
a generally naturalist direction, not to stipulate how far you need to
travel along this path before you can count yourself as a paid-up
“naturalist”.
As indicated by the above characterization of the
mid-twentieth-century American movement, naturalism can be separated
into an ontological and a methodological component. The ontological
component is concerned with the contents of reality, asserting that
reality has no place for “supernatural” or other
“spooky” kinds of entity. By contrast, the methodological
component is concerned with ways of investigating reality, and
claims some kind of general authority for the scientific method.
Correspondingly, this entry will have two main sections, the first
devoted to ontological naturalism, the second to methodological
naturalism.
Of course, naturalist commitments of both ontological and
methodological kinds can be significant in areas other than
philosophy.  The modern history of psychology, biology, social science
and even physics itself can usefully be seen as hinging on changing
attitudes to naturalist ontological principles and naturalist
methodological precepts. This entry, however, will be concerned solely
with naturalist doctrines that are specific to philosophy. So the
first part of this entry, on ontological naturalism, will be concerned
specifically with views about the general contents of reality that are
motivated by philosophical argument and analysis. And the second part,
on methodological naturalism, will focus specifically on
methodological debates that bear on philosophical practice, and in
particular on the relationship between philosophy and science.
",https://plato.stanford.edu/entries/naturalism/,,Knowledge
Naturalism in Legal Philosophy,0.44304507970809937,0.8239099383354187,"

The “naturalistic turn” that has swept so many areas of
philosophy over the past four decades has also had an impact in the in
legal philosophy. Methodological naturalists (M-naturalists) view
philosophy as continuous with empirical inquiry in the sciences. Some
M-naturalists want to replace conceptual and justificatory
theories with empirical and descriptive theories; they take their
inspiration from more-or-less Quinean arguments against conceptual
analysis and foundationalist programs. Other M-naturalists retain the
normative and regulative ambitions of traditional philosophy,
but emphasize that it is an empirical question what normative
advice is actually useable and effective for creatures like us. Some
M-naturalists are also substantive naturalists
(S-naturalists). Ontological S-naturalism is the view that there exist
only natural or physical things; semantic
S-naturalism is the view that a suitable philosophical analysis of any
concept must show it to be amenable to empirical inquiry. Each of
these varieties of naturalism has applications in legal philosophy.
Replacement forms of M-naturalism hold that: (1) conceptual
analysis of the concept of law should be replaced by reliance on the
best social scientific explanations of legal phenomena, and (2)
normative theories of adjudication should be replaced by empirical
theories. These views are associated with American Legal Realism and
Brian Leiter’s reinterpretation of Realism. Normative
M-naturalists, by contrast, inspired and led by Alvin Goldman, seek to
bring empirical results to bear on philosophical and foundational
questions about adjudication, the legal rules of evidence and
discovery, the adversarial process, and so forth. Within legal
philosophy, S-naturalism has featured most prominently in the writings
of the Scandinavian Legal Realists (long predating the resurgence of
naturalism in Anglophone jurisprudence), whose Ontological
S-naturalism led them to employ a familiar range of
naturalism-motivated explanatory strategies, including naturalistic
reduction of legal concepts and non-cognitivist accounts of important
aspects of legal discourse. S-naturalism also can serve, and sometimes
has served, as a motivation for Legal Positivism in the Anglo-American
jurisprudential tradition. More recent forms of S-naturalism,
associated with a revival of a kind of natural law theory defended by
David Brink and Michael Moore (among others), applies the
“new” or “causal” theory of reference to
questions of legal interpretation, including the interpretation of
moral concepts as they figure in legal rules.
",https://plato.stanford.edu/entries/lawphil-naturalism/,,Existence
Natural Kinds,0.8062561154365541,0.5167106986045837,"


Scientific disciplines frequently divide the particulars they study
into kinds and theorize about those kinds. To say that a kind
is natural is to say that it corresponds to a grouping that
reflects the structure of the natural world rather than the interests
and actions of human beings. We tend to assume that science is often
successful in revealing these kinds; it is a corollary of scientific
realism that when all goes well the classifications and taxonomies
employed by science correspond to the real kinds in nature. The
existence of these real and independent kinds of things is held to
justify our scientific inferences and practices.


Putative examples of kinds may be found in all scientific disciplines.
Chemistry provides what are taken by many to be the paradigm examples
of kinds, the chemical elements, while chemical compounds, such as
H2O, are also natural kinds of stuff. (Instances of a
natural kind may be man-made, such as artificially synthesized
ascorbic acid, i.e., vitamin C; but whether chemical kinds all of
whose instances are artificial are natural kinds is open to debate.
The synthetic transuranium elements, e.g. Rutherfordium, seem good
candidates for natural kinds, whereas artificial chemical kinds, such
as the entirely synthetic compound bismuth germanate,
Bi4Ge3OO12, which is used in particle
detectors, are, arguably, less obviously natural kinds.) The standard
model in quantum physics reveals many kinds of fundamental particles
(electron, tau neutrino, charm quark), plus broader categories such as
kinds of kind (lepton, quark) and higher kinds (fermion,
boson). Astronomy classifies the heavenly bodies: galaxies, for
example, can be either elliptical, lenticular, or spiral.


Since kinds are revealed by science, a science can revise which kinds
it holds exist: phlogisticated air was regarded as a kind until after
Lavoisier's chemical revolution. A science can even question a whole
category of kinds. Before being superseded in this regard by the
chemical elements, biological species were taken to be the best
exemplars of kindhood. Yet now it is somewhat controversial to state
that species are natural kinds.  As the world changes, its kinds may
change too.  Rapidly mutating micro-organisms demand new
classification systems.  Kinds in the social sciences, such as
economics or sociology, are even more problematic, since the changing
norms and practices of individuals and societies may also be held to
be constitutive factors in kind membership, and these norms and
practices may themselves respond to our classification of people into
kinds. These examples are troublesome because there is
some tension between the existence of kinds and the mutability of the
particulars which are supposed to fall under those kinds. In the case
of atoms or galaxies, the particulars under study are typically
long-lived and only slowly changing; viruses and economic structures,
on the other hand, are more dynamic.


This article divides philosophical discussions of natural kinds into
three areas: metaphysics, philosophy of science, and philosophy of
language. The metaphysics of natural kinds asks whether we should
think of our supposed natural kinds as genuinely natural.  And if they
are, what are natural kinds?  And, finally, do natural kinds
have essences?  Philosophy of science is concerned with natural kinds
because, as mentioned above, it is the use of natural kinds by the
individual (‘special’) sciences that generates our interest in them.
So we may ask, whether the kinds appearing in our best scientific
theories do indeed satisfy the theories of natural kinds proposed by
the metaphysicians.  Philosophy of language takes an interest in
natural kinds because basic issues are raised by the semantics of
natural kind terms.  For example, if we think of naming an entity and
describing it as, semantically speaking, fundamentally different ways
of talking about it, should we think of natural kind terms as
functioning like names or like descriptions?
",https://plato.stanford.edu/entries/natural-kinds/,"['https://plato.stanford.edu/entries/species/', 'https://plato.stanford.edu/entries/properties-emergent/']",Existence
Natural Philosophy in the Renaissance,0.5814692378044128,0.23304036259651184,"
Natural philosophy, as distinguished from metaphysics and
mathematics, is traditionally understood to encompass a wide range of
subjects which Aristotle included in the physical sciences. According
to this classification, natural philosophy is the science of those
beings which undergo change and are independent of human beings. This
vast field of inquiry was described in Aristotelian treatises such
as Physics, On the Heavens, On Generation and Corruption,
Meteorology, History of Animals, On the Parts of Animals, On the
Generation of Animals, On the Soul (whose Renaissance reception
is not discussed in the present entry); the so-called parva
naturalia (other minor writings); and some apocrypha
(e.g., the Problemata), which were taught in the universities
in the Middle Ages and in the Renaissance. During the Renaissance,
despite the enduring centrality of the Aristotelian paradigm for the
discipline, natural philosophy was enriched and expanded by a number
of further approaches. By the end of the sixteenth century natural
philosophy was no longer purely identified with the Aristotelian
system or a standard university curriculum. At the same time, the
proliferation of new contexts and ways of learning did not
automatically eliminate older ones, and this fusion contributed to the
birth of modern science in a period of religious and political
upheaval.
",https://plato.stanford.edu/entries/natphil-ren/,,Reality
Natural Selection,0.9927790760993958,0.5638753771781921,"


Darwin's theory of evolution by natural selection provided the
first, and only, causal-mechanistic account of the existence of
adaptations in nature. As such, it provided the first, and only,
scientific alternative to the “argument from design”.
That alone would account for its philosophical significance. But the
theory also raises other philosophical questions not encountered in
the study of the theories of physics. Unfortunately the concept of
natural selection is intimately intertwined with the other basic
concepts of evolutionary theory—such as the concepts of fitness
and adaptation—that are themselves philosophically
controversial. Fortunately we can make considerable headway in getting
clear on natural selection without solving all of those outstanding
problems.
",https://plato.stanford.edu/entries/natural-selection/,,Existence
Units and Levels of Selection,0.9896849989891052,0.5675739645957947,"

The theory of evolution by natural selection is, perhaps, the crowning
intellectual achievement of the biological sciences. There is,
however, considerable debate about which entity or entities are
selected and what it is that fits them for that role. This article
aims to clarify what is at issue in these debates by identifying four
distinct, though often confused, concerns and then identifying how the
debates on what constitute the units of selection depend to a
significant degree on which of these four questions a thinker regards
as central.
",https://plato.stanford.edu/entries/selection-units/,['https://plato.stanford.edu/entries/biology-individual/'],None
The Nature of Law,0.4385694563388825,0.8158805966377258,"


Lawyers are typically interested in the question: What is the
law on a particular issue? This is always a local question and
answers to it are bound to differ according to the specific
jurisdiction in which they are asked. In contrast, philosophy of law
is interested in the general question: What is Law? This general
question about the nature of law presupposes that law is a unique
social-political phenomenon, with more or less universal
characteristics that can be discerned through philosophical
analysis. General jurisprudence, as this philosophical inquiry about
the nature of law is called, is meant to be universal. It assumes that
law possesses certain features, and it possesses them by its very
nature, or essence, as law, whenever and wherever it happens to
exist. However, even if there are such universal characteristics of
law—which is controversial, as we will later discuss—the
reasons for a philosophical interest in elucidating them remain to be
explained. First, there is the sheer intellectual interest in
understanding such a complex social phenomenon which is, after all,
one of the most intricate aspects of human culture. Law, however, is
also a normative social practice: it purports to guide human behavior,
giving rise to reasons for action. An attempt to explain this
normative, reason-giving aspect of law is one of the main challenges
of general jurisprudence. These two sources of interest in the nature
of law are closely linked. Law is not the only normative domain in our
culture; morality, religion, social conventions, etiquette, and so on,
also guide human conduct in many ways which are similar to
law. Therefore, part of what is involved in the understanding of the
nature of law consists in an explanation of how law differs from these
similar normative domains, how it interacts with them, and whether its
intelligibility depends on other normative orders, like morality or
social conventions.


Contemporary legal theories define these two main interests in the
nature of law in the following terms. First, we need to understand the
general conditions that would render any putative norm legally valid.
Is it, for example, just a matter of the source of the norm, such as
its enactment by a particular political institution, or is it also a
matter of the norm’s content? This is the general question about the
conditions of legal validity. Second, there is the interest in the
normative aspect of law. This philosophical interest is twofold: A
complete philosophical account of the normativity of law comprises both
an explanatory and a justificatory task. The explanatory task consists
of an attempt to explain how legal norms can give rise to reasons for
action, and what kinds of reasons are involved. The task of
justification concerns the question of whether people ought to
comply—morally speaking or all things considered—with law’s
demands. In other words, it is the attempt to explain the moral
legitimacy of law and the subjects’ reasons for complying with it. A
theory about the nature of law, as opposed to critical theories of law,
concentrates on the first of these two questions. It purports to
explain what the normativity of law actually consists in. Some
contemporary legal philosophers, however, doubt that these two aspects
of the normativity of law can be separated. (We will return to this
later.)


Thus, elucidating the conditions of legal validity and explaining
the normativity of law form the two main subjects of any general theory
about the nature of law. In section 1, we will explain some of
the main debates about these two issues. In section 2, we will
discuss some of the methodological debates about the nature of general
jurisprudence. In the course of the last few centuries, two main rival
philosophical traditions have emerged about the nature of legality. The
older one, dating back to late mediaeval Christian scholarship, is
called the
 natural law
tradition. Since the early 19th century, natural law theories have been
fiercely challenged by the
 legal positivism
tradition promulgated by such scholars as
 Jeremy Bentham
and
 John Austin.
The philosophical
origins of legal positivism are much earlier, though, probably in the
 political philosophy of Thomas Hobbes. 
The main controversy between
these two traditions concerns the conditions of legal validity.
Basically, legal positivism asserts, and natural law denies, that the
conditions of legal validity are purely a matter of social facts. In
contrast to positivism, natural law claims that the conditions of legal
validity are not exhausted by social facts; the moral content of the
putative norms also bears on their legal validity. As the famous dictum, commonly attributed to Saint Augustine, has it: 
lex iniusta non est lex (unjust law is not law). (Augustine, De Libero Arbitrio, I, 5; see also Aquinas, Summa Theologica, I-II, Q. 96, Art. 4.)

",https://plato.stanford.edu/entries/lawphil-nature/,"['https://plato.stanford.edu/entries/political-obligation/', 'https://plato.stanford.edu/entries/legal-obligation/', 'https://plato.stanford.edu/entries/concepts/', 'https://plato.stanford.edu/entries/platonism-mathematics/', 'https://plato.stanford.edu/entries/scientific-reduction/', 'https://plato.stanford.edu/entries/lawphil-naturalism/', 'https://plato.stanford.edu/entries/law-interpretivist/', 'https://plato.stanford.edu/entries/legal-positivism/', 'https://plato.stanford.edu/entries/natural-law-theories/', 'https://plato.stanford.edu/entries/bentham/', 'https://plato.stanford.edu/entries/austin-john/', 'https://plato.stanford.edu/entries/hobbes-moral/']",Existence
Legal Interpretivism,0.4511761367321014,0.7926644682884216,"


Interpretivism about law offers a philosophical explanation of how
institutional practice—the legally significant action and
practices of political institutions—modifies legal rights and
obligations. Its core claim is that the way in which institutional
practice affects the law is determined by certain principles that
explain why the practice should have that role.  Interpretation of the
practice purports to identify the principles in question and thereby
the normative impact of the practice on citizens' rights and
responsibilities.


Interpretivism is famously associated with Ronald Dworkin, who
developed the position in a number of publications spanning 45 years
(see the works of Dworkin cited in the Bibliography).  Dworkin's
writings have stimulated a great deal of debate (the following are
some examples from the vast secondary literature: Mitchell 1983; Cohen
1984; Hart 1994 (Postscript); Raz 1972, 1986, 1994: Chapters 10 and
13, 2001; Finnis 1992; Coleman 2001b; Brink 2001; Burley
2004; Hershovitz
2006a; Ripstein 2007; Gardner 2012). We shall focus on the explanation
of the position developed and defended by Dworkin (though not
necessarily on his way of presenting and defending it).
",https://plato.stanford.edu/entries/law-interpretivist/,['https://plato.stanford.edu/entries/authority/'],None
The Pure Theory of Law,0.448942095041275,0.8150606751441956,"


The idea of a Pure Theory of Law was propounded by the formidable
Austrian jurist and philosopher Hans Kelsen (1881–1973) (see the
bibliographical note). Kelsen began his long career as a legal
theorist at the beginning of the 20th century. The traditional legal
philosophies at the time, were, Kelsen claimed, hopelessly
contaminated with political ideology and moralizing on the one hand,
or with attempts to reduce the law to natural or social sciences, on
the other hand. He found both of these reductionist endeavors
seriously flawed.  Instead, Kelsen suggested a ‘pure’
theory of law which would avoid reductionism of any kind. The
jurisprudence Kelsen propounded “characterizes itself as a
‘pure’ theory of law because it aims at cognition focused
on the law alone” and this purity serves as its “basic
methodological principle” (PT1, 7).
",https://plato.stanford.edu/entries/lawphil-theory/,,None
Negation,0.903106689453125,0.8473508954048157,"


Negation is in the first place a phenomenon of semantical
opposition. As such, negation relates an
expression \(e\) to another expression with a
meaning that is in some way opposed to the meaning
of \(e\). This relation may be realized
syntactically and pragmatically in various ways. Moreover, there are
different kinds of semantic
 opposition.
 Section 1
 is concerned mainly
with negation and opposition in natural language, both from a
 historical and a systematical perspective.
 Section 2
 focuses on negation as a unary connective from the point of view
of philosophical logic. The history of negation is comprehensively
studied and surveyed in Horn 1989 and Speranza and Horn 2012.
",https://plato.stanford.edu/entries/negation/,"['https://plato.stanford.edu/entries/montague-semantics/', 'https://plato.stanford.edu/entries/contradiction/', 'https://plato.stanford.edu/entries/square/', 'https://plato.stanford.edu/entries/future-contingents/', 'https://plato.stanford.edu/entries/vagueness/', 'https://plato.stanford.edu/entries/logic-manyvalued/', 'https://plato.stanford.edu/entries/presupposition/', 'https://plato.stanford.edu/entries/grice/', 'https://plato.stanford.edu/entries/pragmatics/', 'https://plato.stanford.edu/entries/implicature/', 'https://plato.stanford.edu/entries/logic-intuitionistic/', 'https://plato.stanford.edu/entries/generalized-quantifiers/', 'https://plato.stanford.edu/entries/logic-classical/', 'https://plato.stanford.edu/entries/logic-relevance/', 'https://plato.stanford.edu/entries/logic-paraconsistent/', 'https://plato.stanford.edu/entries/truth-values/', 'https://plato.stanford.edu/entries/logic-modal/', 'https://plato.stanford.edu/entries/logic-connexive/', 'https://plato.stanford.edu/entries/logic-games/', 'https://plato.stanford.edu/entries/dialetheism/']",None
