primary_article,connected_article,start_x,start_y,finish_x,finish_y
Information Technology and Moral Values,Phenomenological Approaches to Ethics and Information Technology,0.5486767292022705,0.872687041759491,0.5625115633010864,0.8856728076934814
The Distinction Between Innate and Acquired Characteristics,Innateness and Language,0.9926761388778688,0.5152014493942261,0.7640182971954346,0.6736848950386047
The Distinction Between Innate and Acquired Characteristics,Heritability,0.9926761388778688,0.5152014493942261,0.9957480430603028,0.5178127288818359
The Distinction Between Innate and Acquired Characteristics,Biological Information,0.9926761388778688,0.5152014493942261,0.9758931994438172,0.5265451073646545
The Distinction Between Innate and Acquired Characteristics,Teleological Theories of Mental Content,0.9926761388778688,0.5152014493942261,0.7903506755828857,0.4440191090106964
The Distinction Between Innate and Acquired Characteristics,Rationalism vs. Empiricism,0.9926761388778688,0.5152014493942261,0.6822567582130432,0.3850804567337036
Innateness and Contemporary Theories of Cognition,Rationalism vs. Empiricism,0.8105246424674988,0.475937694311142,0.6822567582130432,0.3850804567337036
Innateness and Contemporary Theories of Cognition,The Historical Controversies Surrounding Innateness,0.8105246424674988,0.475937694311142,0.6819843649864197,0.38458481431007385
Insolubles,,0.7373615503311157,0.17517073452472687,0.9025532603263856,0.8444666266441345
Insolubles,Liar Paradox,0.7373615503311157,0.17517073452472687,0.8518520593643188,0.7509933114051819
Insolubles,Curry's Paradox,0.7373615503311157,0.17517073452472687,0.873600423336029,0.8603077530860901
Intensional Transitive Verbs,Gottlob Frege,0.7991913557052612,0.6884735226631165,0.8844764232635498,0.7038769721984863
Intensional Transitive Verbs,Propositional Attitude Reports,0.7991913557052612,0.6884735226631165,0.7963095307350159,0.6802911162376404
Intensional Transitive Verbs,Compositionality,0.7991913557052612,0.6884735226631165,0.7868660688400269,0.6898435354232788
Intentionality,Folk Psychology as a Theory,0.7381478548049927,0.4497048854827881,0.8020363450050354,0.4029843211174011
Intentionality,Gottlob Frege,0.7381478548049927,0.4497048854827881,0.8844764232635498,0.7038769721984863
Intentionality,Bertrand Russell,0.7381478548049927,0.4497048854827881,0.8602390885353088,0.6903921961784363
Intentionality,Reference,0.7381478548049927,0.4497048854827881,0.7844780087471008,0.6597271561622621
Intentionality,The Language of Thought Hypothesis,0.7381478548049927,0.4497048854827881,0.7984188795089722,0.4281589388847351
Intentionality,Causal Theories of Mental Content,0.7381478548049927,0.4497048854827881,0.7902302742004395,0.4502773582935333
Intentionality,Teleological Theories of Mental Content,0.7381478548049927,0.4497048854827881,0.7903506755828857,0.4440191090106964
Intentionality,Teleological Notions in Biology,0.7381478548049927,0.4497048854827881,0.9636301994323728,0.5454212427139282
Intentionality,Attention,0.7381478548049927,0.4497048854827881,0.7363923788070679,0.4177838265895844
Intentionality,Consciousness and Intentionality,0.7381478548049927,0.4497048854827881,0.7318117022514343,0.439913809299469
Intentionality,Higher-Order Theories of Consciousness,0.7381478548049927,0.4497048854827881,0.7353362441062927,0.4298986196517944
Phenomenal Intentionality,Consciousness and Intentionality,0.7432549595832825,0.4394617676734924,0.7318117022514343,0.439913809299469
Phenomenal Intentionality,Intentionality,0.7432549595832825,0.4394617676734924,0.7381478548049927,0.4497048854827881
Phenomenal Intentionality,Mental Representation,0.7432549595832825,0.4394617676734924,0.7965258359909058,0.4368402361869812
Phenomenal Intentionality,Consciousness,0.7432549595832825,0.4394617676734924,0.728886067867279,0.4312662184238434
Phenomenal Intentionality,Causal Theories of Mental Content,0.7432549595832825,0.4394617676734924,0.7902302742004395,0.4502773582935333
Phenomenal Intentionality,Teleological Theories of Mental Content,0.7432549595832825,0.4394617676734924,0.7903506755828857,0.4440191090106964
Phenomenal Intentionality,Narrow Mental Content,0.7432549595832825,0.4394617676734924,0.7819200158119202,0.4194669723510742
Phenomenal Intentionality,Representational Theories of Consciousness,0.7432549595832825,0.4394617676734924,0.7565884590148926,0.4213268458843231
Phenomenal Intentionality,Externalism About Mental Content,0.7432549595832825,0.4394617676734924,0.7807830572128296,0.4282119870185852
Phenomenal Intentionality,Reference,0.7432549595832825,0.4394617676734924,0.7844780087471008,0.6597271561622621
Phenomenal Intentionality,Zombies,0.7432549595832825,0.4394617676734924,0.7622554898262024,0.4448680579662323
Phenomenal Intentionality,Qualia: The Knowledge Argument,0.7432549595832825,0.4394617676734924,0.7530758380889893,0.4321970343589783
Phenomenal Intentionality,Two-Dimensional Semantics,0.7432549595832825,0.4394617676734924,0.791050374507904,0.6406984329223633
Reasons for Action: Internal vs. External,Moral Motivation,0.5534830689430237,0.7603750824928284,0.5504664182662964,0.673384428024292
Reasons for Action: Internal vs. External,Moral Cognitivism vs. Non-Cognitivism,0.5534830689430237,0.7603750824928284,0.5586944818496704,0.6702436208724976
Reasons for Action: Internal vs. External,Kant's Moral Philosophy,0.5534830689430237,0.7603750824928284,0.5454093217849731,0.6076951026916504
Reasons for Action: Internal vs. External,Intrinsic vs. Extrinsic Value,0.5534830689430237,0.7603750824928284,0.6245717406272888,0.8381486535072327
Introspection,The Experience and Perception of Time,0.7499421834945679,0.4598179459571838,0.7191887497901917,0.39962297677993774
Introspection,Self-Knowledge,0.7499421834945679,0.4598179459571838,0.7501866817474365,0.4602036476135254
Introspection,Behaviorism,0.7499421834945679,0.4598179459571838,0.7775776386260986,0.4503007531166077
Introspection,Propositional Attitude Reports,0.7499421834945679,0.4598179459571838,0.7963095307350159,0.6802911162376404
Introspection,Belief,0.7499421834945679,0.4598179459571838,0.7257234454154968,0.7590994238853455
Introspection,Functionalism,0.7499421834945679,0.4598179459571838,0.7734324932098389,0.4545406997203827
Introspection,Mental Imagery,0.7499421834945679,0.4598179459571838,0.8076061010360718,0.4324235320091248
Introspection,Phenomenological Approaches to Self-Consciousness,0.7499421834945679,0.4598179459571838,0.7112964987754822,0.4404012858867645
Introspection,Higher-Order Theories of Consciousness,0.7499421834945679,0.4598179459571838,0.7353362441062927,0.4298986196517944
Introspection,Externalism About Mental Content,0.7499421834945679,0.4598179459571838,0.7807830572128296,0.4282119870185852
Introspection,Externalism and Self-Knowledge,0.7499421834945679,0.4598179459571838,0.7825040817260742,0.4168350398540497
Intuitionistic Logic,The Church-Turing Thesis,0.8660565614700317,0.8374326229095459,0.9513657093048096,0.6695238947868347
Intuitionistic Logic,Constructive Mathematics,0.8660565614700317,0.8374326229095459,0.9138538837432858,0.7980207204818726
Intuitionistic Logic,Intuitionism in the Philosophy of Mathematics,0.8660565614700317,0.8374326229095459,0.915233075618744,0.8044556975364685
Intuitionistic Logic,The Development of Intuitionistic Logic,0.8660565614700317,0.8374326229095459,0.9188953042030334,0.8139286041259766
Intuitionistic Logic,Classical Logic,0.8660565614700317,0.8374326229095459,0.7953829765319824,0.8433778882026672
Intuitionistic Logic,Hilbert's Program,0.8660565614700317,0.8374326229095459,0.8988168835639954,0.6967613697052002
Intuitionistic Logic,Modal Logic,0.8660565614700317,0.8374326229095459,0.8422922492027283,0.7848817110061646
Intuitionistic Logic,Kurt Gödel,0.8660565614700317,0.8374326229095459,0.9037020802497864,0.7200688123703003
Intuitionistic Logic,Justification Logic,0.8660565614700317,0.8374326229095459,0.8782414197921753,0.8615958094596863
Intuitionistic Logic,Luitzen Egbertus Jan Brouwer,0.8660565614700317,0.8374326229095459,0.9194841980934144,0.8136301636695862
Intuitionistic Logic,Logicism and Neologicism,0.8660565614700317,0.8374326229095459,0.8813133835792542,0.7037730813026428
Intuitionistic Logic,Platonism in the Philosophy of Mathematics,0.8660565614700317,0.8374326229095459,0.8868342638015747,0.6409775018692017
Intuitionistic Logic,Formalism in the Philosophy of Mathematics,0.8660565614700317,0.8374326229095459,0.8803800344467163,0.6577298641204834
Intuitionistic Type Theory,Church's Type Theory,0.8804696202278137,0.8223484754562378,0.8983563780784607,0.7593850493431091
Intuitionistic Type Theory,Proof-Theoretic Semantics,0.8804696202278137,0.8223484754562378,0.8862107992172241,0.786782443523407
Intuitionistic Type Theory,Set Theory: Constructive and Intuitionistic ZF,0.8804696202278137,0.8223484754562378,0.9154506921768188,0.7909891605377197
Intuitionistic Type Theory,Type Theory,0.8804696202278137,0.8223484754562378,0.8987123370170593,0.7676190137863159
Intuitionistic Type Theory,Intuitionistic Logic,0.8804696202278137,0.8223484754562378,0.8660565614700317,0.8374326229095459
Intuitionistic Type Theory,Montague Semantics,0.8804696202278137,0.8223484754562378,0.7881143093109131,0.6978068947792053
Intuitionistic Type Theory,Constructive Mathematics,0.8804696202278137,0.8223484754562378,0.9138538837432858,0.7980207204818726
Intuitionistic Type Theory,Zermelo's Axiomatization of Set Theory,0.8804696202278137,0.8223484754562378,0.9120327830314636,0.7471623420715332
Inverted Qualia,Reference,0.7620896100997925,0.4292124807834625,0.7844780087471008,0.6597271561622621
Inverted Qualia,Externalism About Mental Content,0.7620896100997925,0.4292124807834625,0.7807830572128296,0.4282119870185852
Inverted Qualia,Qualia: The Knowledge Argument,0.7620896100997925,0.4292124807834625,0.7530758380889893,0.4321970343589783
Inverted Qualia,Scientific Explanation,0.7620896100997925,0.4292124807834625,0.8993890881538391,0.5943465232849121
Inverted Qualia,Qualia,0.7620896100997925,0.4292124807834625,0.7572423219680786,0.4298125207424164
The Kyoto School,Nishida Kitarō,0.4137489795684815,0.4316891431808472,0.4128091633319855,0.4303496181964874
Justice,Feminist Perspectives on Reproduction and the Family,0.4697809219360352,0.7101199626922607,0.5986959338188171,0.70068359375
Justice,Transitional Justice,0.4697809219360352,0.7101199626922607,0.3761256039142609,0.6848633289337158
Justice,International Distributive Justice,0.4697809219360352,0.7101199626922607,0.4504180550575256,0.7002038359642029
Justice,Global Justice,0.4697809219360352,0.7101199626922607,0.4462342858314514,0.6993612051010132
Justice,Rule Consequentialism,0.4697809219360352,0.7101199626922607,0.5090213418006897,0.6833688020706177
Justice,Contemporary Approaches to the Social Contract,0.4697809219360352,0.7101199626922607,0.40468481183052063,0.7942687869071959
Justice,John Rawls,0.4697809219360352,0.7101199626922607,0.4599578976631165,0.6900743842124939
Justice,Contractualism,0.4697809219360352,0.7101199626922607,0.5117059946060181,0.6937503814697266
Justice,Justice and Bad Luck,0.4697809219360352,0.7101199626922607,0.5081723332405089,0.7453956007957458
Justice,Reflective Equilibrium,0.4697809219360352,0.7101199626922607,0.4710767865180969,0.6952248215675354
Justice,Distributive Justice,0.4697809219360352,0.7101199626922607,0.4704476892948151,0.7290306687355042
Justice,Intergenerational Justice,0.4697809219360352,0.7101199626922607,0.5207063555717468,0.7998017668724059
Justice,Justice as a Virtue,0.4697809219360352,0.7101199626922607,0.4718199074268341,0.7094099521636963
Justice,Retributive Justice,0.4697809219360352,0.7101199626922607,0.36684301495552063,0.7485482096672058
Intergenerational Justice,The Repugnant Conclusion,0.5207063555717468,0.7998017668724059,0.6740884184837341,0.8803685307502747
Intergenerational Justice,Equality,0.5207063555717468,0.7998017668724059,0.4815553724765778,0.7427838444709778
Justice as a Virtue,Distributive Justice,0.4718199074268341,0.7094099521636963,0.4704476892948151,0.7290306687355042
Transmission of Justification and Warrant,Epistemic Closure,0.718312680721283,0.6945270299911499,0.7284712195396423,0.7163389921188354
Public Justification,Nationalism,0.4689153134822846,0.6753681302070618,0.43277853727340704,0.6572781205177307
Public Justification,Cosmopolitanism,0.4689153134822846,0.6753681302070618,0.431191235780716,0.6735934615135193
Public Justification,Intergenerational Justice,0.4689153134822846,0.6753681302070618,0.5207063555717468,0.7998017668724059
Public Justification,Jürgen Habermas,0.4689153134822846,0.6753681302070618,0.6276342272758484,0.7774656414985657
Public Justification,Public Reason,0.4689153134822846,0.6753681302070618,0.4684028327465058,0.6757951974868774
Public Justification,Publicity,0.4689153134822846,0.6753681302070618,0.4734260737895966,0.6723598837852478
Public Justification,Religion and Political Theory,0.4689153134822846,0.6753681302070618,0.4574078619480133,0.6673129796981812
Kant's Account of Reason,Kant's Theory of Judgment,0.6197990775108337,0.4555748999118805,0.637222409248352,0.4559898972511292
Kant's Account of Reason,Kant's Aesthetics and Teleology,0.6197990775108337,0.4555748999118805,0.5873072743415833,0.4654588997364044
Kant's Account of Reason,Kant's Philosophy of Science,0.6197990775108337,0.4555748999118805,0.6276910901069641,0.4462943375110626
Kant's Account of Reason,Kant's Critique of Metaphysics,0.6197990775108337,0.4555748999118805,0.6272293925285339,0.4591446816921234
Kant's Account of Reason,Kant's Philosophy of Mathematics,0.6197990775108337,0.4555748999118805,0.6339605450630188,0.4616010785102844
Kant's Account of Reason,Kant and Hume on Causality,0.6197990775108337,0.4555748999118805,0.6322593688964844,0.44631075859069824
Kant's Account of Reason,Kant's Moral Philosophy,0.6197990775108337,0.4555748999118805,0.5454093217849731,0.6076951026916504
Kant's Account of Reason,Kant and Hume on Morality,0.6197990775108337,0.4555748999118805,0.5541368126869202,0.5919427871704102
Kant's Account of Reason,Hobbes's Moral and Political Philosophy,0.6197990775108337,0.4555748999118805,0.5026611089706421,0.4244905412197113
Kant's Account of Reason,Kant's Philosophy of Religion,0.6197990775108337,0.4555748999118805,0.6207708120346069,0.4629656970500946
Kant's Account of Reason,Kant's Social and Political Philosophy,0.6197990775108337,0.4555748999118805,0.4684892594814301,0.620816707611084
Kant's Account of Reason,Practical Reason,0.6197990775108337,0.4555748999118805,0.5575990080833435,0.7841397523880005
Kant's Account of Reason,Reasons for Action: Internal vs. External,0.6197990775108337,0.4555748999118805,0.5534830689430237,0.7603750824928284
Kant's Account of Reason,Communitarianism,0.6197990775108337,0.4555748999118805,0.4479041695594788,0.6619928479194641
Kant's Account of Reason,Moral Non-Naturalism,0.6197990775108337,0.4555748999118805,0.5504761338233948,0.6529858112335205
Kant's Account of Reason,Rationalism vs. Empiricism,0.6197990775108337,0.4555748999118805,0.6822567582130432,0.3850804567337036
Kant's Aesthetics and Teleology,Kant's Theory of Judgment,0.5873072743415833,0.4654588997364044,0.637222409248352,0.4559898972511292
Leibniz's Influence on Kant,Kant's Philosophical Development,0.632347822189331,0.4114572703838349,0.6236701607704163,0.4410658776760101
Leibniz's Influence on Kant,Kant's Views on Space and Time,0.632347822189331,0.4114572703838349,0.634958803653717,0.4300680458545685
Leibniz's Influence on Kant,Immanuel Kant,0.632347822189331,0.4114572703838349,0.6236861944198608,0.4526465833187103
Leibniz's Influence on Kant,Kant's Moral Philosophy,0.632347822189331,0.4114572703838349,0.5454093217849731,0.6076951026916504
Leibniz's Influence on Kant,Kant and Hume on Causality,0.632347822189331,0.4114572703838349,0.6322593688964844,0.44631075859069824
Kant's Transcendental Arguments,Kant's Moral Philosophy,0.6489226222038269,0.453048586845398,0.5454093217849731,0.6076951026916504
Kant's View of the Mind and Consciousness of Self,David Hume,0.6456177234649658,0.4513177573680878,0.5667413473129272,0.5758047699928284
Kant's View of the Mind and Consciousness of Self,Kant's Philosophical Development,0.6456177234649658,0.4513177573680878,0.6236701607704163,0.4410658776760101
Kant's View of the Mind and Consciousness of Self,Kant's Critique of Metaphysics,0.6456177234649658,0.4513177573680878,0.6272293925285339,0.4591446816921234
Kant's View of the Mind and Consciousness of Self,Categories,0.6456177234649658,0.4513177573680878,0.7116705775260925,0.2660453021526337
Kant's View of the Mind and Consciousness of Self,Memory,0.6456177234649658,0.4513177573680878,0.7037239074707031,0.3951225876808167
Kant's View of the Mind and Consciousness of Self,The Unity of Consciousness,0.6456177234649658,0.4513177573680878,0.7243718504905701,0.4312712252140045
Kant's View of the Mind and Consciousness of Self,Personal Identity,0.6456177234649658,0.4513177573680878,0.7468425631523132,0.5327542424201965
Kant's View of the Mind and Consciousness of Self,Self-Knowledge,0.6456177234649658,0.4513177573680878,0.7501866817474365,0.4602036476135254
Kant's View of the Mind and Consciousness of Self,Indexicals,0.6456177234649658,0.4513177573680878,0.7874043583869934,0.6645717024803162
Kant's Views on Space and Time,Kant's Philosophy of Mathematics,0.634958803653717,0.4300680458545685,0.6339605450630188,0.4616010785102844
Knowledge by Acquaintance vs. Description,Qualia: The Knowledge Argument,0.7100962400436401,0.6940169930458069,0.7530758380889893,0.4321970343589783
Knowledge by Acquaintance vs. Description,The Problem of Perception,0.7100962400436401,0.6940169930458069,0.7418879866600037,0.3963542282581329
Knowledge by Acquaintance vs. Description,The Correspondence Theory of Truth,0.7100962400436401,0.6940169930458069,0.8159385323524475,0.6477299332618713
Knowledge by Acquaintance vs. Description,Internalist vs. Externalist Conceptions of Epistemic Justification,0.7100962400436401,0.6940169930458069,0.7056389451026917,0.7071323990821838
Knowledge by Acquaintance vs. Description,The Epistemic Basing Relation,0.7100962400436401,0.6940169930458069,0.7194083333015442,0.7585315108299255
Knowledge by Acquaintance vs. Description,Indexicals,0.7100962400436401,0.6940169930458069,0.7874043583869934,0.6645717024803162
Knowledge by Acquaintance vs. Description,,0.7100962400436401,0.6940169930458069,0.9025532603263856,0.8444666266441345
Knowledge by Acquaintance vs. Description,Interpretations of Probability,0.7100962400436401,0.6940169930458069,0.7608199119567871,0.8295605778694153
Knowledge by Acquaintance vs. Description,Epistemology,0.7100962400436401,0.6940169930458069,0.7169679403305054,0.7064260244369507
Knowledge by Acquaintance vs. Description,Foundationalist Theories of Epistemic Justification,0.7100962400436401,0.6940169930458069,0.7127737402915955,0.7017085552215576
Self-Knowledge,Folk Psychology as a Theory,0.7501866817474365,0.4602036476135254,0.8020363450050354,0.4029843211174011
Self-Knowledge,Consciousness and Intentionality,0.7501866817474365,0.4602036476135254,0.7318117022514343,0.439913809299469
The Kochen-Specker Theorem,Bohmian Mechanics,0.9563943147659302,0.35858580470085144,0.9355187416076659,0.3438556790351868
The Kochen-Specker Theorem,Quantum Mechanics,0.9563943147659302,0.35858580470085144,0.9512990713119508,0.36590519547462463
The Kochen-Specker Theorem,Philosophical Issues in Quantum Theory,0.9563943147659302,0.35858580470085144,0.9340474605560304,0.35531678795814514
The Kochen-Specker Theorem,Modal Interpretations of Quantum Mechanics,0.9563943147659302,0.35858580470085144,0.946858048439026,0.3550248742103577
The Lambda Calculus,Combinatory Logic,0.8967403769493103,0.8232205510139465,0.8871053457260132,0.8406465649604797
The Lambda Calculus,Curry's Paradox,0.8967403769493103,0.8232205510139465,0.873600423336029,0.8603077530860901
The Lambda Calculus,Type Theory,0.8967403769493103,0.8232205510139465,0.8987123370170593,0.7676190137863159
The Lambda Calculus,Church's Type Theory,0.8967403769493103,0.8232205510139465,0.8983563780784607,0.7593850493431091
Large Cardinals and Determinacy,Independence and Large Cardinals,0.9328438043594359,0.7423431277275085,0.9328959584236144,0.738395094871521
Large Cardinals and Determinacy,The Continuum Hypothesis,0.9328438043594359,0.7423431277275085,0.932643175125122,0.7448158264160156
Law and Language,Legal Positivism,0.4321843385696411,0.8179800510406494,0.4422219097614288,0.8123295903205872
Law and Language,Natural Law Theories,0.4321843385696411,0.8179800510406494,0.43770113587379456,0.8078206181526184
Law and Language,John Austin,0.4321843385696411,0.8179800510406494,0.5699229240417479,0.9702102541923524
Law and Language,Naturalism in Legal Philosophy,0.4321843385696411,0.8179800510406494,0.44304507970809937,0.8239099383354187
Law and Language,The Economic Analysis of Law,0.4321843385696411,0.8179800510406494,0.4417067170143128,0.8021059632301331
Law and Language,Interpretation and Coherence in Legal Reasoning,0.4321843385696411,0.8179800510406494,0.4363064169883728,0.8245068192481995
Law and Language,Constitutionalism,0.4321843385696411,0.8179800510406494,0.4120234549045563,0.65403813123703
Law and Language,The Nature of Law,0.4321843385696411,0.8179800510406494,0.4385694563388825,0.8158805966377258
Law and Language,Pragmatics,0.4321843385696411,0.8179800510406494,0.7637372612953186,0.7325025796890259
Law and Language,Implicature,0.4321843385696411,0.8179800510406494,0.7658575177192688,0.7376031279563904
Law and Language,Sorites Paradox,0.4321843385696411,0.8179800510406494,0.8126807808876038,0.7438281774520874
Natural Law Theories,"Aquinas' Moral, Political, and Legal Philosophy",0.43770113587379456,0.8078206181526184,0.5257174372673035,0.6002238988876343
Perceptual Learning,Theory and Observation in Science,0.748582124710083,0.3812939524650574,0.9101824760437012,0.5351534485816956
Formal Learning Theory,William James,0.8567374944686891,0.515772819519043,0.6490560173988342,0.2569557726383209
Formal Learning Theory,Karl Popper,0.8567374944686891,0.515772819519043,0.885654866695404,0.5343517065048218
Formal Learning Theory,Underdetermination of Scientific Theory,0.8567374944686891,0.515772819519043,0.8868463039398193,0.5614755749702454
Formal Learning Theory,Simplicity,0.8567374944686891,0.515772819519043,0.8609679341316223,0.5245656967163086
Formal Learning Theory,Bayesian Epistemology,0.8567374944686891,0.515772819519043,0.7616968154907227,0.8187922239303589
Legal Punishment,Theories of Criminal Law,0.3688005208969116,0.741058349609375,0.366065114736557,0.7313353419303894
Interpretation and Coherence in Legal Reasoning,Constitutionalism,0.4363064169883728,0.8245068192481995,0.4120234549045563,0.65403813123703
Interpretation and Coherence in Legal Reasoning,Legal Interpretivism,0.4363064169883728,0.8245068192481995,0.4511761367321014,0.7926644682884216
Interpretation and Coherence in Legal Reasoning,Legal Positivism,0.4363064169883728,0.8245068192481995,0.4422219097614288,0.8123295903205872
Interpretation and Coherence in Legal Reasoning,The Coherence Theory of Truth,0.4363064169883728,0.8245068192481995,0.790415346622467,0.7263103127479553
Interpretation and Coherence in Legal Reasoning,Precedent and Analogy in Legal Reasoning,0.4363064169883728,0.8245068192481995,0.4335167706012726,0.8359869718551636
Legal Rights,Property and Ownership,0.442566990852356,0.7431626915931702,0.4621383547782898,0.7470982074737549
Political Legitimacy,Political Obligation,0.4185763895511627,0.7156152725219727,0.4121313393115997,0.7385637760162354
Gottfried Wilhelm Leibniz,Antoine Arnauld,0.6357026100158691,0.3828108310699463,0.6276111602783203,0.3195243775844574
Gottfried Wilhelm Leibniz,Nicolas Malebranche,0.6357026100158691,0.3828108310699463,0.6322770118713379,0.3155996799468994
Gottfried Wilhelm Leibniz,The Identity of Indiscernibles,0.6357026100158691,0.3828108310699463,0.780385434627533,0.5256149768829346
Gottfried Wilhelm Leibniz,Leibniz on Causation,0.6357026100158691,0.3828108310699463,0.6361257433891296,0.3717592656612396
Gottfried Wilhelm Leibniz,George Berkeley,0.6357026100158691,0.3828108310699463,0.6528418064117432,0.4210318624973297
Gottfried Wilhelm Leibniz,Ontological Arguments,0.6357026100158691,0.3828108310699463,0.7089245319366455,0.5430075526237488
Levels of Organization in Biology,Emergent Properties,0.940144181251526,0.5046060085296631,0.7876110076904297,0.5051089525222778
Levels of Organization in Biology,Supervenience,0.940144181251526,0.5046060085296631,0.8417233228683472,0.27458879351615906
Levels of Organization in Biology,The Unity of Science,0.940144181251526,0.5046060085296631,0.9157209992408752,0.5072921514511108
Levels of Organization in Biology,Mechanisms in Science,0.940144181251526,0.5046060085296631,0.941519021987915,0.5059435367584229
Levels of Organization in Biology,Reductionism in Biology,0.940144181251526,0.5046060085296631,0.9286046624183656,0.5001540184020996
Levels of Organization in Biology,Scientific Reduction,0.940144181251526,0.5046060085296631,0.9246039986610411,0.4953653514385224
Levels of Organization in Biology,Mental Causation,0.940144181251526,0.5046060085296631,0.7852319478988647,0.4750219285488129
Levels of Organization in Biology,Units and Levels of Selection,0.940144181251526,0.5046060085296631,0.9896849989891052,0.5675739645957947
David Lewis,Convention,0.8191015124320984,0.5505765676498413,0.7636972069740295,0.8919816017150879
David Lewis,The Logic of Conditionals,0.8191015124320984,0.5505765676498413,0.7817672491073608,0.7889968156814575
David Lewis,The Mind/Brain Identity Theory,0.8191015124320984,0.5505765676498413,0.7682393789291382,0.4612245261669159
David Lewis,Folk Psychology as a Theory,0.8191015124320984,0.5505765676498413,0.8020363450050354,0.4029843211174011
David Lewis,Paul Grice,0.8191015124320984,0.5505765676498413,0.7686706781387329,0.7313175797462463
David Lewis,Narrow Mental Content,0.8191015124320984,0.5505765676498413,0.7819200158119202,0.4194669723510742
David Lewis,Teleological Theories of Mental Content,0.8191015124320984,0.5505765676498413,0.7903506755828857,0.4440191090106964
David Lewis,Nelson Goodman,0.8191015124320984,0.5505765676498413,0.7545495629310608,0.5055839419364929
David Lewis,Reference,0.8191015124320984,0.5505765676498413,0.7844780087471008,0.6597271561622621
David Lewis,Skolem's Paradox,0.8191015124320984,0.5505765676498413,0.8963419795036316,0.7381888628005981
David Lewis,Supervenience,0.8191015124320984,0.5505765676498413,0.8417233228683472,0.27458879351615906
David Lewis,Intrinsic vs. Extrinsic Properties,0.8191015124320984,0.5505765676498413,0.8044714927673341,0.5387539267539978
David Lewis,Bell's Theorem,0.8191015124320984,0.5505765676498413,0.9308009147644044,0.3367002308368683
David Lewis,Laws of Nature,0.8191015124320984,0.5505765676498413,0.8378671407699585,0.5327596664428711
David Lewis,Counterfactual Theories of Causation,0.8191015124320984,0.5505765676498413,0.9401708245277404,0.44596871733665466
David Lewis,Dispositions,0.8191015124320984,0.5505765676498413,0.8159006834030151,0.5291758775711061
David Lewis,Intentionality,0.8191015124320984,0.5505765676498413,0.7381478548049927,0.4497048854827881
David Lewis,Free Will,0.8191015124320984,0.5505765676498413,0.5790828466415405,0.7723017334938049
David Lewis,Personal Identity,0.8191015124320984,0.5505765676498413,0.7468425631523132,0.5327542424201965
David Lewis,Truth,0.8191015124320984,0.5505765676498413,0.8175333142280579,0.6500800251960754
David Lewis,Nominalism in Metaphysics,0.8191015124320984,0.5505765676498413,0.7794868350028992,0.5533392429351807
David Lewis,Indispensability Arguments in the Philosophy of Mathematics,0.8191015124320984,0.5505765676498413,0.8832008838653564,0.6215118765830994
David Lewis,Qualia,0.8191015124320984,0.5505765676498413,0.7572423219680786,0.4298125207424164
David Lewis,Causal Decision Theory,0.8191015124320984,0.5505765676498413,0.7282597422599792,0.8725919127464294
David Lewis,Set Theory,0.8191015124320984,0.5505765676498413,0.9252038002014159,0.7492754459381104
David Lewis,Mereology,0.8191015124320984,0.5505765676498413,0.8191398382186891,0.31470999121665955
David Lewis,Epistemic Contextualism,0.8191015124320984,0.5505765676498413,0.7339154481887817,0.7129341959953308
David Lewis,Bayesian Epistemology,0.8191015124320984,0.5505765676498413,0.7616968154907227,0.8187922239303589
David Lewis,Ontological Arguments,0.8191015124320984,0.5505765676498413,0.7089245319366455,0.5430075526237488
David Lewis,The Problem of Evil,0.8191015124320984,0.5505765676498413,0.6868667006492615,0.6041260361671448
David Lewis,Virtue Ethics,0.8191015124320984,0.5505765676498413,0.5153326392173767,0.5756924152374268
David Lewis,Value Pluralism,0.8191015124320984,0.5505765676498413,0.6248669028282166,0.8554242253303528
David Lewis,Moral Anti-Realism,0.8191015124320984,0.5505765676498413,0.5483596324920654,0.664943516254425
David Lewis,Toleration,0.8191015124320984,0.5505765676498413,0.39373424649238586,0.8669909834861755
David Lewis,Time Travel and Modern Physics,0.8191015124320984,0.5505765676498413,0.8581013083457947,0.4399160146713257
David Lewis,Temporal Parts,0.8191015124320984,0.5505765676498413,0.8173446059226991,0.3401999175548553
David Lewis,Physicalism,0.8191015124320984,0.5505765676498413,0.774641215801239,0.4927086532115936
David Lewis,Functionalism,0.8191015124320984,0.5505765676498413,0.7734324932098389,0.4545406997203827
David Lewis,Belief,0.8191015124320984,0.5505765676498413,0.7257234454154968,0.7590994238853455
David Lewis,Qualia: The Knowledge Argument,0.8191015124320984,0.5505765676498413,0.7530758380889893,0.4321970343589783
David Lewis's Metaphysics,David Lewis,0.8155497908592224,0.5492205023765564,0.8191015124320984,0.5505765676498413
Liar Paradox,Curry's Paradox,0.8518520593643188,0.7509933114051819,0.873600423336029,0.8603077530860901
Liar Paradox,Alfred Tarski,0.8518520593643188,0.7509933114051819,0.86762934923172,0.7456284761428833
Liar Paradox,Tarski's Truth Definitions,0.8518520593643188,0.7509933114051819,0.8679025769233704,0.7457296252250671
Liar Paradox,Axiomatic Theories of Truth,0.8518520593643188,0.7509933114051819,0.8594150543212891,0.7711636424064636
Liar Paradox,Truth,0.8518520593643188,0.7509933114051819,0.8175333142280579,0.6500800251960754
Liar Paradox,Many-Valued Logic,0.8518520593643188,0.7509933114051819,0.855981707572937,0.8166077733039856
